Datetime,Price,Volume
2020-08-26 09:37:29.870,5.014,200
2020-08-26 09:52:45.840,5.056,800
2020-08-26 09:59:03.550,5.056,100
2020-08-26 09:59:03.550,5.069,100
2020-08-26 09:59:03.550,5.069,1000
2020-08-26 09:59:03.550,5.074,100
2020-08-26 09:59:03.550,5.079,100
2020-08-26 09:59:03.550,5.08,200
2020-08-26 09:59:03.550,5.08,2100
2020-08-26 09:59:03.550,5.08,5500
2020-08-26 09:59:03.550,5.08,1400
2020-08-26 09:59:03.550,5.08,300
2020-08-26 09:59:03.550,5.084,100
2020-08-26 09:59:03.550,5.089,100
2020-08-26 09:59:03.550,5.089,100
2020-08-26 09:59:03.550,5.09,118800
2020-08-26 09:59:03.550,5.09,90000
2020-08-26 10:04:28.940,5.089,1900
2020-08-26 10:04:28.940,5.09,100
2020-08-26 10:04:44.480,5.09,1000
2020-08-26 10:06:01.040,5.089,500
2020-08-26 10:06:01.040,5.09,7200
2020-08-26 11:00:03.410,5.039,100
2020-08-26 11:05:09.310,5.039,2000
2020-08-26 11:06:26.700,5.039,3400
2020-08-26 13:09:23.440,5.062,100
2020-08-26 13:21:07.250,5.062,300
2020-08-26 13:56:23.570,5.034,100
2020-08-26 14:11:26.760,5.03,100
2020-08-26 14:48:42.610,5.03,9900
2020-08-26 14:48:42.610,5.03,1127
2020-08-26 14:48:42.860,5.03,115200
