Datetime,Price,Volume
2020-09-14 09:33:51.800,5.098,100
2020-09-14 10:36:39.660,5.095,1200
2020-09-14 10:36:39.660,5.095,1100
2020-09-14 10:36:39.660,5.095,2300
2020-09-14 10:36:39.660,5.105,61500
2020-09-14 10:36:52.380,5.105,86600
2020-09-14 10:36:52.380,5.105,45700
2020-09-14 10:37:10.600,5.105,26400
2020-09-14 10:37:21.220,5.105,21100
2020-09-14 10:37:29.980,5.105,16900
2020-09-14 10:37:35.920,4.95,400
2020-09-14 10:37:37.960,5.105,8500
2020-09-14 10:37:39.160,5.105,5000
2020-09-14 10:42:55.540,4.99,150000
2020-09-14 10:43:50.460,4.997,120000
2020-09-14 10:46:50.400,5.007,200
2020-09-14 11:01:32.150,5.117,100
2020-09-14 13:16:08.350,5.01,500
2020-09-14 13:17:16.850,5.01,1000
2020-09-14 13:21:44.120,5.11,200
2020-09-14 13:21:44.120,5.11,800
2020-09-14 14:59:57.000,4.997,100
