ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,1,9757,510360,2,20200902,92500880,1.629000,100,162.900000,-,-,N,44632,98140
1,1,9758,510360,2,20200902,92500880,1.629000,100,162.900000,-,-,N,44632,173749
1,1,28593,510360,2,20200902,93001440,1.631000,3700,6034.700000,-,-,B,222847,116765
1,1,35687,510360,2,20200902,93003110,1.631000,1000,1631.000000,-,-,B,247207,116765
1,1,52681,510360,2,20200902,93007600,1.629000,100,162.900000,-,-,S,44632,300938
1,1,70106,510360,2,20200902,93024210,1.631000,5000,8155.000000,-,-,B,334595,116765
1,1,96682,510360,2,20200902,93056270,1.631000,300,489.300000,-,-,B,376021,116765
1,1,113471,510360,2,20200902,93117240,1.631000,200000,326200.000000,-,-,S,392725,405235
1,1,113749,510360,2,20200902,93117630,1.631000,200000,326200.000000,-,-,B,405749,405235
1,1,114183,510360,2,20200902,93118130,1.631000,200000,326200.000000,-,-,B,406478,405235
1,1,114625,510360,2,20200902,93118690,1.631000,115600,188543.600000,-,-,B,407274,405235
1,1,119268,510360,2,20200902,93124710,1.634000,1200,1960.800000,-,-,S,415026,415522
1,1,121219,510360,2,20200902,93127430,1.634000,900,1470.600000,-,-,S,415026,419128
1,1,121344,510360,2,20200902,93127560,1.634000,900,1470.600000,-,-,S,415026,419317
1,1,126473,510360,2,20200902,93134100,1.634000,1400,2287.600000,-,-,S,415026,428329
1,1,126496,510360,2,20200902,93134130,1.634000,1400,2287.600000,-,-,S,415026,428384
1,1,127463,510360,2,20200902,93135410,1.634000,1400,2287.600000,-,-,S,415026,430275
1,1,127505,510360,2,20200902,93135500,1.634000,1400,2287.600000,-,-,S,415026,430372
1,1,127691,510360,2,20200902,93135770,1.634000,500,817.000000,-,-,S,415026,430682
1,1,128563,510360,2,20200902,93136790,1.634000,300,490.200000,-,-,S,415026,432115
1,1,128776,510360,2,20200902,93137090,1.634000,1000,1634.000000,-,-,S,415026,432508
1,1,128777,510360,2,20200902,93137090,1.634000,1000,1634.000000,-,-,S,415026,432509
1,1,131836,510360,2,20200902,93141780,1.635000,1900,3106.500000,-,-,B,438611,392726
1,1,139422,510360,2,20200902,93152240,1.634000,3100,5065.400000,-,-,S,415026,452218
1,1,147324,510360,2,20200902,93202670,1.631000,1000,1631.000000,-,-,S,407274,465662
1,1,169193,510360,2,20200902,93232480,1.629000,700,1140.300000,-,-,S,44632,501099
1,1,169194,510360,2,20200902,93232480,1.629000,600,977.400000,-,-,S,45747,501099
1,1,169195,510360,2,20200902,93232480,1.629000,500,814.500000,-,-,S,478888,501099
1,1,231258,510360,2,20200902,93418490,1.631000,1700,2772.700000,-,-,B,615358,613667
1,1,245405,510360,2,20200902,93445140,1.631000,1000,1631.000000,-,-,B,640435,631744
1,1,245406,510360,2,20200902,93445140,1.631000,2700,4403.700000,-,-,B,640435,633219
1,1,258738,510360,2,20200902,93510780,1.631000,17300,28216.300000,-,-,B,664011,633219
1,1,306163,510360,2,20200902,93636720,1.631000,30000,48930.000000,-,-,B,744560,728084
1,1,318876,510360,2,20200902,93702890,1.632000,2800,4569.600000,-,-,B,768164,716814
1,1,386975,510360,2,20200902,93926690,1.632000,3900,6364.800000,-,-,S,768164,887324
1,1,408696,510360,2,20200902,94015350,1.632000,600,979.200000,-,-,S,768164,925198
1,1,408697,510360,2,20200902,94015350,1.632000,2000,3264.000000,-,-,S,844753,925198
1,1,530267,510360,2,20200902,94528430,1.630000,800,1304.000000,-,-,S,507773,1137840
1,1,530990,510360,2,20200902,94529600,1.630000,700,1141.000000,-,-,S,507773,1138789
1,1,531320,510360,2,20200902,94530130,1.630000,700,1141.000000,-,-,S,507773,1139251
1,1,531774,510360,2,20200902,94530940,1.630000,700,1141.000000,-,-,S,507773,1139790
1,1,532179,510360,2,20200902,94531640,1.630000,4100,6683.000000,-,-,S,507773,1140471
1,1,532246,510360,2,20200902,94531800,1.629000,500,814.500000,-,-,S,523134,1140633
1,1,540499,510360,2,20200902,94550890,1.626000,200,325.200000,-,-,S,1139642,1153772
1,1,541025,510360,2,20200902,94552140,1.627000,700,1138.900000,-,-,S,1154254,1154497
1,1,623288,510360,2,20200902,94928130,1.631000,4000,6524.000000,-,-,B,1291007,1072572
1,1,626082,510360,2,20200902,94935600,1.629000,1200,1954.800000,-,-,S,1161935,1295914
1,1,632602,510360,2,20200902,94952120,1.631000,1200,1957.200000,-,-,B,1305416,1072572
1,1,660068,510360,2,20200902,95107490,1.630000,800,1304.000000,-,-,S,1329345,1352593
1,1,792372,510360,2,20200902,95733560,1.629000,300,488.700000,-,-,S,1161935,1561419
1,1,792373,510360,2,20200902,95733560,1.629000,25100,40887.900000,-,-,S,1362193,1561419
1,1,792856,510360,2,20200902,95734370,1.629000,24500,39910.500000,-,-,S,1362193,1561991
1,1,794542,510360,2,20200902,95736150,1.629000,24500,39910.500000,-,-,S,1362193,1563631
1,1,795406,510360,2,20200902,95737750,1.629000,24500,39910.500000,-,-,S,1362193,1564818
1,1,796753,510360,2,20200902,95739380,1.629000,24500,39910.500000,-,-,S,1362193,1566349
1,1,797208,510360,2,20200902,95740300,1.629000,24500,39910.500000,-,-,S,1362193,1566956
1,1,797793,510360,2,20200902,95741000,1.629000,24500,39910.500000,-,-,S,1362193,1567623
1,1,798350,510360,2,20200902,95741840,1.629000,24500,39910.500000,-,-,S,1362193,1568405
1,1,798662,510360,2,20200902,95742430,1.629000,3700,6027.300000,-,-,S,1362193,1568810
1,1,798705,510360,2,20200902,95742620,1.629000,24500,39910.500000,-,-,S,1362193,1568876
1,1,799024,510360,2,20200902,95743330,1.629000,24500,39910.500000,-,-,S,1362193,1569338
1,1,799874,510360,2,20200902,95744210,1.629000,24500,39910.500000,-,-,S,1362193,1570190
1,1,800180,510360,2,20200902,95744920,1.629000,24500,39910.500000,-,-,S,1362193,1570633
1,1,800341,510360,2,20200902,95745340,1.630000,800,1304.000000,-,-,B,1570899,1352593
1,1,800594,510360,2,20200902,95745790,1.629000,24500,39910.500000,-,-,S,1362193,1571138
1,1,801369,510360,2,20200902,95747330,1.629000,24500,39910.500000,-,-,S,1362193,1572285
1,1,802113,510360,2,20200902,95749100,1.629000,24500,39910.500000,-,-,S,1362193,1573315
1,1,802998,510360,2,20200902,95750670,1.629000,24500,39910.500000,-,-,S,1362193,1574483
1,1,803287,510360,2,20200902,95751600,1.629000,9700,15801.300000,-,-,S,1362193,1574952
1,1,803402,510360,2,20200902,95751870,1.629000,394000,641826.000000,-,-,S,1362193,1575111
1,1,803403,510360,2,20200902,95751870,1.629000,20000,32580.000000,-,-,S,1459407,1575111
1,1,803461,510360,2,20200902,95752210,1.627000,500,813.500000,-,-,S,1232440,1575277
1,1,812722,510360,2,20200902,95812130,1.625000,500,812.500000,-,-,S,542559,1586669
1,1,812723,510360,2,20200902,95812130,1.625000,24000,39000.000000,-,-,S,1565018,1586669
1,1,812743,510360,2,20200902,95812220,1.625000,24000,39000.000000,-,-,S,1565018,1586712
