Datetime,Lastprice,Volume,Precloseprice,AvgPrice,Iopv,Netvalue,Bid[0],BidQty[0],Bid[1],BidQty[1],Bid[2],BidQty[2],Bid[3],BidQty[3],Bid[4],BidQty[4],Bid[5],BidQty[5],Bid[6],BidQty[6],Bid[7],BidQty[7],Bid[8],BidQty[8],Bid[9],BidQty[9],Ask[0],AskQty[0],Ask[1],AskQty[1],Ask[2],AskQty[2],Ask[3],AskQty[3],Ask[4],AskQty[4],Ask[5],AskQty[5],Ask[6],AskQty[6],Ask[7],AskQty[7],Ask[8],AskQty[8],Ask[9],AskQty[9]
2020-08-27 09:30:02.550,1.277,300.0,1.274,1.276,1.281,1.277,1.277,4700,1.274,200,1.273,200,1.272,100,1.271,100,1.27,100,1.239,100000,1.214,173000,1.21,165300,0.0,0,1.278,100,1.279,100,1.28,100,1.281,100,1.282,100,1.283,100,1.284,100,1.285,100,1.306,500,1.312,1700
2020-08-27 09:30:03.440,1.277,4700.0,1.274,1.27694,1.281,1.277,1.274,200,1.273,100,1.272,100,1.271,100,1.27,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.277,25300,1.278,100,1.279,30100,1.28,100,1.281,100,1.282,100,1.283,100,1.284,100,1.285,100,1.306,500
2020-08-27 09:30:09.380,1.276,5000.0,1.274,1.27647,1.281,1.277,1.276,195000,1.274,200,1.273,100,1.272,100,1.271,100,1.27,100,0.0,0,0.0,0,0.0,0,0.0,0,1.277,25300,1.278,100,1.279,230100,1.28,100,1.281,100,1.282,100,1.283,100,1.284,100,1.285,100,1.306,500
2020-08-27 09:30:11.610,1.277,25300.0,1.274,1.27685,1.281,1.277,1.277,174700,1.274,200,1.273,100,1.272,100,1.271,100,1.27,100,0.0,0,0.0,0,0.0,0,0.0,0,1.278,100,1.279,231100,1.28,200100,1.281,100,1.282,100,1.283,100,1.284,100,1.285,100,1.306,500,1.312,1700
2020-08-27 09:31:23.840,1.277,30000.0,1.274,1.2769190000000001,1.28,1.277,1.277,270000,1.276,200000,1.275,156900,1.274,5200,1.273,100,1.272,100,1.271,100,1.27,100,0.0,0,0.0,0,1.278,100,1.279,431100,1.28,300100,1.281,100,1.282,100,1.283,156000,1.284,100,1.285,100,1.306,500,1.312,1700
2020-08-27 09:32:16.120,1.276,90000.0,1.274,1.276386,1.28,1.277,1.276,180000,1.274,205200,1.273,157300,1.272,100,1.271,100,1.27,100,0.0,0,0.0,0,0.0,0,0.0,0,1.277,200000,1.278,100,1.279,531100,1.28,100,1.281,156300,1.282,100,1.283,100,1.284,100,1.285,100,1.306,500
2020-08-27 09:33:09.780,1.275,62800.0,1.274,1.275987,1.278,1.277,1.274,485200,1.273,522900,1.272,357400,1.271,100,1.27,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.275,137200,1.277,300000,1.278,662900,1.279,531100,1.28,379200,1.281,100,1.282,100,1.283,100,1.284,100,1.285,100
2020-08-27 09:33:54.100,1.274,60000.0,1.274,1.275558,1.277,1.277,1.274,188000,1.273,300100,1.272,722900,1.271,157500,1.27,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.275,137200,1.276,300000,1.277,662800,1.278,300100,1.279,610300,1.28,100,1.281,100,1.282,100,1.283,100,1.284,100
2020-08-27 09:34:15.890,1.274,188000.0,1.274,1.27493,1.277,1.277,1.273,300100,1.272,522900,1.271,357500,1.27,100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.274,12000,1.276,300000,1.277,662800,1.278,300100,1.279,610300,1.28,100,1.281,100,1.282,100,1.283,100,1.284,100
2020-08-27 09:35:24.150,1.274,3400.0,1.274,1.274923,1.276,1.277,1.273,262900,1.272,300100,1.271,380300,1.27,165500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.274,26600,1.275,200000,1.276,362800,1.277,464500,1.278,522900,1.279,387500,1.28,100,1.281,100,1.282,100,1.283,100
