ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,1,46983,510100,2,20200805,92500520,1.245000,1000,1245.000000,-,-,N,173370,232727
1,1,46984,510100,2,20200805,92500520,1.245000,600,747.000000,-,-,N,173370,251917
1,1,46985,510100,2,20200805,92500520,1.245000,1000,1245.000000,-,-,N,173370,223223
1,1,46986,510100,2,20200805,92500520,1.245000,1000,1245.000000,-,-,N,173370,215747
1,1,46987,510100,2,20200805,92500520,1.245000,1000,1245.000000,-,-,N,173370,216961
1,1,46988,510100,2,20200805,92500520,1.245000,100,124.500000,-,-,N,173370,155098
1,1,46989,510100,2,20200805,92500520,1.245000,1000,1245.000000,-,-,N,173370,218663
1,1,46990,510100,2,20200805,92500520,1.245000,3300,4108.500000,-,-,N,173370,262111
1,1,46991,510100,2,20200805,92500520,1.245000,1000,1245.000000,-,-,N,173370,263413
1,1,46992,510100,2,20200805,92500520,1.245000,1400,1743.000000,-,-,N,227743,263413
1,1,46993,510100,2,20200805,92500520,1.245000,1000,1245.000000,-,-,N,261143,263413
1,1,46994,510100,2,20200805,92500520,1.245000,19000,23655.000000,-,-,N,261143,266219
1,1,59071,510100,2,20200805,93001800,1.244000,100,124.400000,-,-,S,19067,292209
1,1,59072,510100,2,20200805,93001800,1.244000,100,124.400000,-,-,S,55115,292209
1,1,59073,510100,2,20200805,93001800,1.244000,400,497.600000,-,-,S,68276,292209
1,1,59074,510100,2,20200805,93001800,1.244000,500,622.000000,-,-,S,72299,292209
1,1,59075,510100,2,20200805,93001800,1.243000,100,124.300000,-,-,S,155099,292209
1,1,59076,510100,2,20200805,93001800,1.242000,10000,12420.000000,-,-,S,31442,292209
1,1,82464,510100,2,20200805,93006480,1.242000,10300,12792.600000,-,-,B,353202,292209
1,1,140103,510100,2,20200805,93029750,1.240000,400,496.000000,-,-,S,182919,475739
1,1,164888,510100,2,20200805,93045270,1.240000,300,372.000000,-,-,S,182919,513516
1,1,165887,510100,2,20200805,93045860,1.240000,4300,5332.000000,-,-,S,182919,515035
1,1,175875,510100,2,20200805,93052920,1.240000,700,868.000000,-,-,B,530522,515035
1,1,175876,510100,2,20200805,93052920,1.240000,49300,61132.000000,-,-,B,530522,516935
1,1,179625,510100,2,20200805,93055340,1.239000,10000,12390.000000,-,-,S,147168,535726
1,1,181217,510100,2,20200805,93056530,1.238000,5000,6190.000000,-,-,S,131872,538032
1,1,181218,510100,2,20200805,93056530,1.238000,5500,6809.000000,-,-,S,261240,538032
1,1,181219,510100,2,20200805,93056530,1.238000,2000,2476.000000,-,-,S,344103,538032
1,1,188359,510100,2,20200805,93100760,1.238000,100,123.800000,-,-,B,548353,543559
1,1,204429,510100,2,20200805,93111030,1.238000,5000,6190.000000,-,-,B,570706,560671
1,1,216982,510100,2,20200805,93119180,1.235000,400,494.000000,-,-,S,175242,588653
1,1,216983,510100,2,20200805,93119180,1.235000,9600,11856.000000,-,-,S,504342,588653
1,1,217743,510100,2,20200805,93119630,1.235000,2700,3334.500000,-,-,S,504342,589576
1,1,217744,510100,2,20200805,93119630,1.235000,2300,2840.500000,-,-,S,517363,589576
1,1,231126,510100,2,20200805,93130060,1.235000,2700,3334.500000,-,-,S,517363,610903
1,1,231127,510100,2,20200805,93130060,1.235000,2300,2840.500000,-,-,S,601310,610903
1,1,245584,510100,2,20200805,93140000,1.234000,10000,12340.000000,-,-,B,632156,610903
1,1,249004,510100,2,20200805,93142470,1.234000,9900,12216.600000,-,-,B,637306,610903
1,1,258722,510100,2,20200805,93149540,1.234000,1000,1234.000000,-,-,S,643932,651706
1,1,268147,510100,2,20200805,93157000,1.234000,1800,2221.200000,-,-,B,666239,662440
1,1,283110,510100,2,20200805,93207800,1.237000,1000,1237.000000,-,-,B,688118,598356
1,1,295456,510100,2,20200805,93217030,1.234000,60000,74040.000000,-,-,S,666239,706214
1,1,313646,510100,2,20200805,93234090,1.237000,900,1113.300000,-,-,B,736175,598356
1,1,315585,510100,2,20200805,93236040,1.237000,700,865.900000,-,-,B,739616,598356
1,1,353186,510100,2,20200805,93311790,1.237000,100,123.700000,-,-,B,800814,598356
1,1,385048,510100,2,20200805,93340540,1.234000,10000,12340.000000,-,-,S,666239,848910
1,1,445298,510100,2,20200805,93436540,1.234000,300,370.200000,-,-,S,666239,942750
1,1,454182,510100,2,20200805,93445930,1.237000,20000,24740.000000,-,-,B,958735,598356
1,1,503035,510100,2,20200805,93536140,1.237000,100,123.700000,-,-,B,1042354,598356
1,1,529827,510100,2,20200805,93606210,1.235000,200,247.000000,-,-,S,953783,1086151
