Datetime,Price,Volume
2020-09-28 09:25:00.750,1.254,100
2020-09-28 09:30:03.810,1.254,600
2020-09-28 09:30:10.980,1.257,25000
2020-09-28 09:30:12.470,1.257,21800
2020-09-28 09:30:14.040,1.257,21800
2020-09-28 09:30:15.730,1.257,16400
2020-09-28 09:30:17.310,1.257,16400
2020-09-28 09:30:18.790,1.257,14300
2020-09-28 09:30:20.500,1.257,14300
2020-09-28 09:30:20.640,1.257,7900
2020-09-28 09:30:21.070,1.257,5300
2020-09-28 09:30:22.100,1.257,10500
2020-09-28 09:30:23.640,1.257,10500
2020-09-28 09:30:25.410,1.257,5700
2020-09-28 09:30:26.860,1.257,3700
2020-09-28 09:30:28.520,1.257,3700
2020-09-28 09:30:30.110,1.257,2800
2020-09-28 09:30:31.680,1.257,2800
2020-09-28 09:33:01.020,1.258,200
2020-09-28 09:35:57.880,1.258,10000
2020-09-28 09:36:26.560,1.257,200000
2020-09-28 09:37:16.490,1.256,25000
2020-09-28 09:42:16.880,1.259,15000
2020-09-28 09:42:16.880,1.259,15000
2020-09-28 09:42:18.080,1.26,3000
2020-09-28 09:42:38.480,1.26,200000
2020-09-28 09:42:39.190,1.26,200000
2020-09-28 09:42:52.740,1.259,9000
2020-09-28 09:44:39.440,1.263,200
2020-09-28 09:50:11.320,1.263,300
2020-09-28 09:50:11.320,1.263,10000
2020-09-28 09:59:09.920,1.261,10000
2020-09-28 10:00:12.130,1.26,150300
2020-09-28 10:11:23.770,1.259,1000
2020-09-28 10:20:53.460,1.259,400
2020-09-28 10:22:22.950,1.258,100
2020-09-28 10:41:09.860,1.256,125600
2020-09-28 10:41:09.860,1.256,74400
2020-09-28 10:45:26.930,1.257,1000
2020-09-28 10:47:00.450,1.257,100000
2020-09-28 10:48:21.530,1.257,99000
2020-09-28 10:48:22.050,1.257,200000
2020-09-28 11:10:14.100,1.256,16500
2020-09-28 11:10:23.090,1.256,14400
2020-09-28 11:10:24.870,1.256,12600
2020-09-28 11:10:26.390,1.256,12600
2020-09-28 11:10:28.070,1.256,9500
2020-09-28 11:10:29.710,1.256,9500
2020-09-28 11:10:31.250,1.256,8300
2020-09-28 11:10:32.920,1.256,8300
2020-09-28 11:10:34.430,1.256,6100
2020-09-28 11:10:36.110,1.256,6100
2020-09-28 11:10:37.690,1.256,4300
2020-09-28 11:10:39.300,1.256,4300
2020-09-28 11:10:40.990,1.256,3000
2020-09-28 11:10:42.610,1.256,2100
2020-09-28 11:10:43.020,1.256,9800
2020-09-28 11:10:43.020,1.256,5000
2020-09-28 11:11:03.390,1.254,2100
2020-09-28 11:23:37.970,1.253,700
2020-09-28 11:23:37.970,1.252,19200
2020-09-28 11:28:44.110,1.253,19900
2020-09-28 13:04:18.210,1.255,8000
2020-09-28 13:06:20.530,1.255,1000
2020-09-28 13:07:03.610,1.255,7000
2020-09-28 13:07:03.610,1.255,3000
2020-09-28 13:22:58.120,1.26,2000
2020-09-28 13:36:07.310,1.261,7900
2020-09-28 13:51:21.500,1.258,9300
2020-09-28 13:56:43.310,1.258,160000
2020-09-28 14:28:16.060,1.255,1400
2020-09-28 14:29:44.480,1.256,1000
2020-09-28 14:30:01.140,1.255,176800
2020-09-28 14:30:01.140,1.255,23200
2020-09-28 14:30:01.760,1.255,200000
2020-09-28 14:31:17.640,1.255,12200
2020-09-28 14:31:19.090,1.255,12200
2020-09-28 14:31:20.760,1.255,10700
2020-09-28 14:31:22.380,1.255,10700
2020-09-28 14:31:23.940,1.255,7800
2020-09-28 14:31:25.580,1.255,5500
2020-09-28 14:31:27.170,1.255,5500
2020-09-28 14:31:28.220,1.255,33600
2020-09-28 14:31:36.690,1.255,200000
2020-09-28 14:31:37.410,1.255,64800
2020-09-28 14:34:47.300,1.254,50000
2020-09-28 14:38:59.860,1.258,1000
