Datetime,Price,Volume
2020-09-29 09:30:06.060,2.922,200
2020-09-29 09:30:06.060,2.92,800
2020-09-29 09:30:09.840,2.92,2400
2020-09-29 09:35:32.890,2.924,20000
2020-09-29 09:36:53.460,2.93,10000
2020-09-29 09:47:27.230,2.92,300
2020-09-29 09:49:24.030,2.922,400
2020-09-29 09:49:49.190,2.92,400
2020-09-29 09:49:53.950,2.92,19300
2020-09-29 09:49:59.890,2.919,500
2020-09-29 09:52:58.220,2.926,26800
2020-09-29 10:00:02.720,2.93,100
2020-09-29 10:00:06.970,2.925,3300
2020-09-29 10:00:07.800,2.931,100
2020-09-29 10:04:42.800,2.928,1200
2020-09-29 10:05:12.290,2.924,1000
2020-09-29 10:08:11.360,2.922,9400
2020-09-29 10:10:33.620,2.931,10000
2020-09-29 10:18:38.400,2.931,1100
2020-09-29 10:20:53.510,2.93,48500
2020-09-29 10:30:29.130,2.927,8400
2020-09-29 10:47:42.280,2.927,4400
2020-09-29 11:05:11.780,2.925,1100
2020-09-29 11:15:21.490,2.927,100
2020-09-29 13:00:00.540,2.927,2400
2020-09-29 13:00:00.540,2.927,1600
2020-09-29 13:08:29.520,2.926,1200
2020-09-29 13:16:34.680,2.925,10000
2020-09-29 13:20:08.870,2.922,2000
2020-09-29 13:30:46.880,2.913,2400
2020-09-29 13:32:49.780,2.913,10000
2020-09-29 13:36:05.690,2.913,7600
2020-09-29 13:36:05.690,2.913,1500
2020-09-29 13:36:17.910,2.913,3300
2020-09-29 14:06:09.340,2.92,1900
2020-09-29 14:08:24.370,2.922,6900
2020-09-29 14:10:03.300,2.924,4300
2020-09-29 14:30:59.080,2.918,100
2020-09-29 14:38:36.280,2.919,200
2020-09-29 14:40:15.430,2.919,4400
2020-09-29 14:42:10.340,2.918,1900
2020-09-29 14:52:50.110,2.918,3500
2020-09-29 14:53:08.650,2.915,1500
2020-09-29 14:53:38.740,2.915,3500
2020-09-29 14:58:09.030,2.919,100
2020-09-29 14:58:33.440,2.919,5000
2020-09-29 14:59:54.620,2.92,100
