ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,1,14640,510100,2,20200923,92500140,1.252000,100,125.200000,-,-,N,9354,94297
1,1,14641,510100,2,20200923,92500140,1.252000,100,125.200000,-,-,N,9354,129756
1,1,17424,510100,2,20200923,93000220,1.252000,2800,3505.600000,-,-,S,9354,155331
1,1,17425,510100,2,20200923,93000220,1.252000,4000,5008.000000,-,-,S,104897,155331
1,1,17426,510100,2,20200923,93000220,1.252000,2000,2504.000000,-,-,S,109707,155331
1,1,17427,510100,2,20200923,93000220,1.252000,400,500.800000,-,-,S,140444,155331
1,1,18282,510100,2,20200923,93000460,1.252000,800,1001.600000,-,-,B,158718,155331
1,1,18283,510100,2,20200923,93000460,1.252000,9000,11268.000000,-,-,B,158718,155575
1,1,18284,510100,2,20200923,93000460,1.256000,8000,10048.000000,-,-,B,158718,99945
1,1,18616,510100,2,20200923,93000580,1.256000,2000,2512.000000,-,-,S,158718,160070
1,1,19943,510100,2,20200923,93000910,1.256000,500,628.000000,-,-,S,158718,165747
1,1,23697,510100,2,20200923,93001890,1.250000,20000,25000.000000,-,-,S,180234,180743
1,1,31450,510100,2,20200923,93003960,1.248000,2000,2496.000000,-,-,S,201156,210850
1,1,36776,510100,2,20200923,93005730,1.248000,300,374.400000,-,-,B,231866,210850
1,1,46038,510100,2,20200923,93019670,1.247000,12000,14964.000000,-,-,S,84252,256374
1,1,74147,510100,2,20200923,93113070,1.247000,8300,10350.100000,-,-,B,309720,273805
1,1,79391,510100,2,20200923,93124080,1.246000,100,124.600000,-,-,S,25614,320214
1,1,81660,510100,2,20200923,93129480,1.246000,900,1121.400000,-,-,S,25614,325171
1,1,108294,510100,2,20200923,93230850,1.245000,100,124.500000,-,-,B,377422,373128
1,1,140601,510100,2,20200923,93347130,1.244000,80000,99520.000000,-,-,B,437271,418543
1,1,148051,510100,2,20200923,93407970,1.245000,19800,24651.000000,-,-,B,451854,373128
1,1,153240,510100,2,20200923,93423080,1.245000,4600,5727.000000,-,-,B,462264,373128
1,1,154966,510100,2,20200923,93427820,1.244000,10000,12440.000000,-,-,S,451810,465330
1,1,205842,510100,2,20200923,93647970,1.245000,2000,2490.000000,-,-,S,563295,564045
1,1,206351,510100,2,20200923,93649570,1.245000,83600,104082.000000,-,-,B,565042,564045
1,1,213391,510100,2,20200923,93710960,1.245000,5000,6225.000000,-,-,S,578331,579482
1,1,216664,510100,2,20200923,93722030,1.245000,10100,12574.500000,-,-,S,585712,586246
1,1,238553,510100,2,20200923,93844860,1.246000,300,373.800000,-,-,B,632879,325171
1,1,242958,510100,2,20200923,93859940,1.246000,1200,1495.200000,-,-,B,640901,325171
1,1,242959,510100,2,20200923,93859940,1.246000,300,373.800000,-,-,B,640901,530002
1,1,260512,510100,2,20200923,93959450,1.246000,5000,6230.000000,-,-,B,674838,673247
1,1,269240,510100,2,20200923,94022390,1.246000,400,498.400000,-,-,B,690541,689912
1,1,271395,510100,2,20200923,94029320,1.245000,5000,6225.000000,-,-,S,667554,694954
1,1,318968,510100,2,20200923,94312470,1.245000,500,622.500000,-,-,B,783421,741422
1,1,322773,510100,2,20200923,94324340,1.245000,500,622.500000,-,-,B,789660,741422
