Datetime,Lastprice,Volume,Precloseprice,AvgPrice,Iopv,Netvalue,Bid[0],BidQty[0],Bid[1],BidQty[1],Bid[2],BidQty[2],Bid[3],BidQty[3],Bid[4],BidQty[4],Bid[5],BidQty[5],Bid[6],BidQty[6],Bid[7],BidQty[7],Bid[8],BidQty[8],Bid[9],BidQty[9],Ask[0],AskQty[0],Ask[1],AskQty[1],Ask[2],AskQty[2],Ask[3],AskQty[3],Ask[4],AskQty[4],Ask[5],AskQty[5],Ask[6],AskQty[6],Ask[7],AskQty[7],Ask[8],AskQty[8],Ask[9],AskQty[9]
2020-09-25 09:25:00.340,4.643,1791358.0,4.636,4.643,4.628,4.628,4.643,146442,4.642,316200,4.641,334500,4.64,422100,4.639,168700,4.638,281200,4.637,83500,4.636,138900,4.635,147200,4.634,64300,4.644,11000,4.645,1100,4.646,147800,4.647,13500,4.648,9600,4.649,245400,4.65,127300,4.651,314000,4.652,6400,4.654,38200
2020-09-25 09:30:00.060,4.643,146442.0,4.636,4.643,4.648,4.628,4.642,316200,4.641,334500,4.64,422100,4.639,168700,4.638,281200,4.637,83500,4.636,138900,4.635,147200,4.634,64300,4.633,35400,4.643,453558,4.644,11000,4.645,1100,4.646,147800,4.647,13500,4.648,9600,4.649,245400,4.65,517300,4.651,314000,4.652,6400
2020-09-25 09:30:02.800,4.65,1254458.0,4.636,4.64417,4.648,4.628,4.648,395300,4.647,52200,4.646,558900,4.645,433742,4.644,468200,4.643,96100,4.642,1143200,4.641,329600,4.64,275700,4.639,152700,4.65,461200,4.651,314000,4.652,14400,4.653,151800,4.654,67700,4.655,100600,4.656,21800,4.657,67200,4.658,121400,4.659,158600
2020-09-25 09:30:05.110,4.649,981700.0,4.636,4.645238,4.648,4.628,4.646,925200,4.645,647842,4.644,3021400,4.643,1740400,4.642,232100,4.641,348900,4.64,281900,4.639,204600,4.638,284400,4.637,101700,4.649,116200,4.65,186400,4.651,315000,4.652,14400,4.653,153400,4.654,191000,4.655,306400,4.656,21800,4.657,67200,4.658,183200
2020-09-25 09:30:08.690,4.648,147000.0,4.636,4.645344000000001,4.65,4.628,4.648,299700,4.647,605000,4.646,924200,4.645,1217842,4.644,2753900,4.643,842600,4.642,232100,4.641,348900,4.64,281900,4.639,204600,4.649,51200,4.65,186400,4.651,315000,4.652,14400,4.653,295300,4.654,54100,4.655,306400,4.656,21800,4.657,67200,4.658,183200
2020-09-25 09:30:10.780,4.651,347400.0,4.636,4.645679,4.65,4.628,4.65,1000,4.648,32100,4.647,320000,4.646,1239200,4.645,1532842,4.644,2442700,4.643,843900,4.642,232100,4.641,348900,4.64,281900,4.651,249500,4.652,14400,4.653,153400,4.654,54100,4.655,306400,4.656,21800,4.657,382200,4.658,183200,4.659,171400,4.66,281200
2020-09-25 09:30:14.580,4.649,37200.0,4.636,4.645708,4.65,4.628,4.649,80200,4.648,2200,4.647,290000,4.646,1239200,4.645,932842,4.644,2843600,4.643,851900,4.642,532100,4.641,348900,4.64,282400,4.651,244200,4.652,14400,4.653,178400,4.654,54100,4.655,306400,4.656,21800,4.657,382200,4.658,283200,4.659,171400,4.66,291200
2020-09-25 09:30:16.820,4.647,245900.0,4.636,4.645815,4.654,4.628,4.649,500,4.647,143300,4.646,939200,4.645,922842,4.644,2736900,4.643,851900,4.642,632100,4.641,348900,4.64,282400,4.639,204600,4.65,8200,4.651,386100,4.652,14400,4.653,180400,4.654,54100,4.655,306400,4.656,121800,4.657,382200,4.658,183200,4.659,171400
2020-09-25 09:30:20.530,4.65,462400.0,4.636,4.646247,4.654,4.628,4.65,556200,4.649,900,4.648,50000,4.647,143300,4.646,1201000,4.645,922842,4.644,2738900,4.643,851900,4.642,232100,4.641,348900,4.651,5000,4.652,39400,4.653,180400,4.654,149100,4.655,608400,4.656,21800,4.657,382200,4.658,187700,4.659,167400,4.66,296200
2020-09-25 09:30:23.300,4.651,245800.0,4.636,4.646415,4.654,4.628,4.651,872200,4.65,340400,4.649,30900,4.648,50000,4.647,458300,4.646,1201000,4.645,607842,4.644,2738900,4.643,951600,4.642,232100,4.652,49400,4.653,180400,4.654,49100,4.655,308400,4.656,21800,4.657,167200,4.658,502700,4.659,167400,4.66,301000,4.661,402700
2020-09-25 09:30:25.920,4.651,61200.0,4.636,4.646464,4.655,4.628,4.651,1415200,4.65,112700,4.649,31300,4.648,22200,4.647,458300,4.646,901000,4.645,607842,4.644,2529300,4.643,839800,4.642,232100,4.652,59400,4.653,180400,4.654,49100,4.655,308000,4.656,321800,4.657,69300,4.658,602700,4.659,167400,4.66,301000,4.661,402700
2020-09-25 09:30:29.190,4.652,336200.0,4.636,4.646783999999999,4.655,4.628,4.652,6100,4.651,1585500,4.65,117200,4.649,341300,4.648,337300,4.647,758300,4.646,1185900,4.645,1207842,4.644,1929300,4.643,239800,4.653,30300,4.654,49100,4.655,303500,4.656,21800,4.657,69300,4.658,588700,4.659,482400,4.66,301000,4.661,102700,4.662,116500
2020-09-25 09:30:32.160,4.654,218100.0,4.636,4.64701,4.653,4.628,4.654,166500,4.652,750900,4.651,1044100,4.65,432200,4.649,326300,4.648,24600,4.647,743300,4.646,1185900,4.645,707842,4.644,1809800,4.655,296500,4.656,26800,4.657,69300,4.658,188700,4.659,267400,4.66,301000,4.661,417700,4.662,116500,4.663,429700,4.664,40700
2020-09-25 09:30:35.310,4.655,480400.0,4.636,4.647574,4.653,4.628,4.655,299500,4.654,137600,4.653,30000,4.652,863700,4.651,1627600,4.65,401200,4.649,311300,4.648,624600,4.647,843300,4.646,585900,4.656,26800,4.657,69300,4.658,188700,4.659,167400,4.66,302000,4.661,202700,4.662,731500,4.663,129700,4.664,40700,4.665,362200
2020-09-25 09:30:38.120,4.655,488000.0,4.636,4.648182,4.652,4.628,4.655,139400,4.654,137600,4.653,634100,4.652,252700,4.651,1012600,4.65,701200,4.649,326300,4.648,1024600,4.647,743300,4.646,607800,4.658,1900,4.659,177400,4.66,605000,4.661,417700,4.662,216500,4.663,129700,4.664,40700,4.665,662200,4.666,216400,4.667,248000
2020-09-25 09:30:41.170,4.659,655600.0,4.636,4.649037,4.651,4.628,4.659,136100,4.658,300,4.655,66200,4.654,207900,4.653,604100,4.652,252900,4.651,1012400,4.65,403400,4.649,328700,4.648,724600,4.66,305000,4.661,417700,4.662,216500,4.663,129700,4.664,40700,4.665,662200,4.666,216400,4.667,248000,4.668,120000,4.669,33500
2020-09-25 09:30:44.040,4.655,208300.0,4.636,4.649259,4.651,4.628,4.654,207900,4.653,4100,4.652,354400,4.651,1614900,4.65,88400,4.649,328700,4.648,939600,4.647,743300,4.646,607800,4.645,592842,4.655,43400,4.657,150200,4.658,48900,4.659,1500,4.66,853300,4.661,102700,4.662,416500,4.663,129700,4.664,40700,4.665,362200
2020-09-25 09:30:46.850,4.655,36500.0,4.636,4.6492830000000005,4.654,4.628,4.654,197900,4.653,4100,4.652,314400,4.651,1075300,4.65,686400,4.649,328700,4.648,439600,4.647,743300,4.646,1197400,4.645,483942,4.655,29200,4.657,270200,4.658,173000,4.659,72100,4.66,860300,4.661,102700,4.662,516500,4.663,129700,4.664,40700,4.665,363700
2020-09-25 09:30:50.090,4.657,172200.0,4.636,4.649394,4.654,4.628,4.655,15100,4.654,10600,4.653,4100,4.652,619400,4.651,1075300,4.65,686400,4.649,3700,4.648,419600,4.647,458300,4.646,1495400,4.657,245200,4.658,207000,4.659,399600,4.66,589300,4.661,406600,4.662,216500,4.663,129700,4.664,40700,4.665,521900,4.666,211800
