Datetime,Lastprice,Volume,Precloseprice,AvgPrice,Iopv,Netvalue,Bid[0],BidQty[0],Bid[1],BidQty[1],Bid[2],BidQty[2],Bid[3],BidQty[3],Bid[4],BidQty[4],Bid[5],BidQty[5],Bid[6],BidQty[6],Bid[7],BidQty[7],Bid[8],BidQty[8],Bid[9],BidQty[9],Ask[0],AskQty[0],Ask[1],AskQty[1],Ask[2],AskQty[2],Ask[3],AskQty[3],Ask[4],AskQty[4],Ask[5],AskQty[5],Ask[6],AskQty[6],Ask[7],AskQty[7],Ask[8],AskQty[8],Ask[9],AskQty[9]
2020-10-19 09:30:00.650,3.031,100.0,3.031,3.031,3.056,3.037,3.016,100,2.851,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.031,200,3.046,100,3.06,2000,3.07,10000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0
2020-10-19 09:30:00.880,3.031,200.0,3.031,3.031,3.056,3.037,3.031,10000,3.016,100,2.955,800,2.851,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.046,100,3.06,2000,3.07,10000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0
2020-10-19 09:30:05.730,3.035,300.0,3.031,3.033,3.056,3.037,3.035,6300,3.033,4900,3.032,5000,3.031,10000,3.02,30000,2.955,800,2.851,200,0.0,0,0.0,0,0.0,0,3.06,2000,3.07,10000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0,0.0,0
2020-10-19 09:30:37.020,3.035,800.0,3.031,3.034143,3.062,3.037,3.033,4900,3.032,5000,3.031,10000,3.02,30000,2.955,800,2.886,100,2.851,200,0.0,0,0.0,0,0.0,0,3.06,2000,3.07,10000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0,0.0,0
2020-10-19 09:32:20.130,3.035,6100.0,3.031,3.038893,3.065,3.037,3.033,4900,3.032,5000,3.031,10000,3.02,30000,2.995,6000,2.955,800,2.886,100,2.851,200,0.0,0,0.0,0,3.035,23300,3.06,2000,3.07,10000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0
2020-10-19 09:32:20.390,3.035,23300.0,3.031,3.035948,3.064,3.037,3.033,4900,3.032,5000,3.031,10000,3.02,30000,2.995,6000,2.955,800,2.886,100,2.851,200,0.0,0,0.0,0,3.06,2000,3.07,10000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0,0.0,0
2020-10-19 09:34:04.490,3.06,2000.0,3.031,3.037415,3.063,3.037,3.06,98000,3.059,6700,3.034,1700,3.032,5000,3.031,200,3.02,30000,2.995,6000,2.955,800,2.886,100,2.851,200,3.07,10000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0,0.0,0,0.0,0
2020-10-19 09:35:12.760,3.064,3600.0,3.031,3.040044,3.067,3.037,3.064,96400,3.063,100000,3.06,300,3.059,6700,3.034,1700,3.032,5000,3.031,200,3.02,30000,2.995,6000,2.955,800,3.07,110000,3.071,100000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0,0.0,0
2020-10-19 09:35:14.900,3.064,200.0,3.031,3.040175,3.067,3.037,3.064,100000,3.063,100000,3.06,300,3.059,6700,3.034,1700,3.032,5000,3.031,200,3.02,30000,2.995,6000,2.955,800,3.07,110000,3.071,100000,3.08,4400,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0,0.0,0
2020-10-19 09:36:11.640,3.064,1000.0,3.031,3.040809,3.065,3.037,3.063,100000,3.062,100000,3.06,300,3.059,6700,3.034,1700,3.032,5000,3.031,200,3.02,30000,2.995,6000,2.955,800,3.069,100000,3.07,110000,3.08,5900,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0,0.0,0,0.0,0
2020-10-19 09:36:18.110,3.063,900.0,3.031,3.041327,3.066,3.037,3.062,100000,3.061,100000,3.06,300,3.059,6700,3.034,1700,3.032,5000,3.031,200,3.02,30000,2.995,6000,2.955,800,3.066,600,3.068,100000,3.069,100000,3.07,10000,3.08,5900,3.089,200,3.09,4500,3.3,3000,3.334,4600,0.0,0
2020-10-19 09:37:06.690,3.066,600.0,3.031,3.041706,3.068,3.037,3.066,100000,3.065,100000,3.06,300,3.059,6700,3.034,1700,3.032,5000,3.031,200,3.02,30000,2.995,6000,2.955,800,3.07,10000,3.072,100000,3.073,100000,3.08,13900,3.089,200,3.09,4500,3.1,200,3.3,3000,3.334,4600,0.0,0
2020-10-19 09:38:09.970,3.064,5800.0,3.031,3.0445860000000002,3.067,3.037,3.064,94200,3.063,100000,3.06,300,3.059,6700,3.034,1700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.07,110000,3.071,100000,3.072,1500,3.079,2400,3.08,13900,3.089,200,3.09,4500,3.1,200,3.3,3000,3.334,4600
2020-10-19 09:40:19.630,3.07,10000.0,3.031,3.0492150000000002,3.072,3.037,3.07,100000,3.069,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.072,1500,3.075,800,3.076,100000,3.077,100000,3.079,2400,3.08,17600,3.088,5200,3.089,200,3.09,4500,3.1,200
2020-10-19 09:40:29.540,3.071,200.0,3.031,3.0492939999999997,3.073,3.037,3.071,99800,3.07,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.072,1500,3.075,800,3.077,100000,3.079,2400,3.08,17600,3.088,5200,3.089,200,3.09,4500,3.1,200,3.3,3000
2020-10-19 09:40:38.730,3.072,1500.0,3.031,3.049896,3.074,3.037,3.072,98500,3.071,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.075,800,3.078,100000,3.079,2400,3.08,17600,3.088,5200,3.089,200,3.09,4500,3.1,200,3.3,3000,3.334,4800
2020-10-19 09:40:50.470,3.075,800.0,3.031,3.050246,3.075,3.037,3.075,1400,3.072,100000,3.071,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.078,100000,3.079,102400,3.08,17600,3.088,5200,3.089,200,3.09,4500,3.1,200,3.3,3000,3.334,4800,0.0,0
2020-10-19 09:41:40.170,3.079,8200.0,3.031,3.05384,3.076,3.037,3.073,100000,3.072,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.079,91800,3.08,117600,3.088,5200,3.089,200,3.09,4500,3.1,200,3.3,3000,3.334,4800,0.0,0,0.0,0
2020-10-19 09:43:37.670,3.078,100.0,3.031,3.053877,3.079,3.037,3.078,1300,3.075,100000,3.074,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.079,6300,3.08,23900,3.081,100000,3.082,100000,3.085,5000,3.088,5200,3.089,2600,3.09,4500,3.1,200,3.3,3000
2020-10-19 09:44:30.750,3.078,2600.0,3.031,3.054795,3.08,3.037,3.078,98700,3.077,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.079,6300,3.08,23900,3.084,115000,3.085,105000,3.088,5200,3.089,2600,3.09,4500,3.1,200,3.3,3000,3.334,55800
2020-10-19 09:44:53.860,3.079,6300.0,3.031,3.056839,3.081,3.037,3.077,100000,3.076,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.08,23900,3.083,100000,3.084,115000,3.085,5000,3.088,5200,3.089,2600,3.09,4500,3.1,200,3.3,3000,3.334,55800
2020-10-19 09:50:56.870,3.079,1000.0,3.031,3.057132,3.081,3.037,3.078,100000,3.077,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.08,28900,3.084,115000,3.085,105000,3.086,7500,3.088,5200,3.089,2600,3.09,4500,3.1,200,3.3,3000,3.334,55800
2020-10-19 09:51:02.750,3.08,28900.0,3.031,3.063456,3.081,3.037,3.078,100000,3.077,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.084,15000,3.085,105000,3.086,7500,3.088,5200,3.089,2600,3.09,4500,3.1,200,3.3,3000,3.334,55800,0.0,0
2020-10-19 09:51:20.880,3.078,10000.0,3.031,3.064727,3.081,3.037,3.077,100000,3.076,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.084,115000,3.085,105000,3.086,7500,3.088,5200,3.089,2600,3.09,14500,3.1,200,3.3,3000,3.334,55800,0.0,0
2020-10-19 09:53:57.890,3.084,400.0,3.031,3.064794,3.082,3.037,3.078,188100,3.077,102000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,2.851,200,3.084,18600,3.085,108600,3.086,107500,3.088,5200,3.089,5000,3.09,14500,3.1,200,3.3,3000,3.334,55800,0.0,0
2020-10-19 09:55:47.750,3.084,10000.0,3.031,3.066331,3.082,3.037,3.08,2000,3.078,188100,3.077,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.084,8600,3.085,108600,3.086,107500,3.088,15200,3.089,5000,3.09,14500,3.1,200,3.3,3000,3.334,55800,0.0,0
2020-10-19 09:56:43.710,3.083,100.0,3.031,3.066345,3.081,3.037,3.08,2000,3.077,100000,3.076,100000,3.06,300,3.059,6700,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.084,128600,3.085,108600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200,3.3,3000,3.334,55800,0.0,0
2020-10-19 09:57:10.880,3.08,2000.0,3.031,3.06656,3.078,3.037,3.073,100000,3.072,100000,3.06,300,3.059,6700,3.05,4400,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.08,98000,3.081,100000,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200,3.3,3000
2020-10-19 10:00:06.650,3.072,300.0,3.031,3.066573,3.069,3.037,3.063,100000,3.062,100000,3.06,300,3.059,6700,3.05,4400,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.07,100000,3.071,100000,3.08,900,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200
2020-10-19 10:00:22.680,3.07,100.0,3.031,3.066575,3.066,3.037,3.062,100000,3.061,100000,3.06,300,3.059,6700,3.05,4400,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.069,100000,3.07,100000,3.071,200,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200
2020-10-19 10:01:03.390,3.07,500.0,3.031,3.066589,3.066,3.037,3.062,100000,3.061,100000,3.06,300,3.059,6700,3.05,4400,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.069,100000,3.07,101500,3.071,200,3.072,900,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500
2020-10-19 10:01:32.950,3.063,900.0,3.031,3.066564,3.067,3.037,3.062,100000,3.061,100000,3.06,300,3.059,6700,3.05,4400,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.069,100000,3.07,101500,3.071,200,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200
2020-10-19 10:01:56.120,3.065,600.0,3.031,3.0665560000000003,3.068,3.037,3.065,99400,3.064,100000,3.06,300,3.059,6700,3.05,4400,3.032,5000,3.031,200,2.995,6000,2.955,800,2.886,100,3.07,1500,3.071,200,3.072,100000,3.073,100000,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500
2020-10-19 10:04:41.050,3.07,1500.0,3.031,3.066596,3.072,3.037,3.07,98500,3.069,100000,3.062,400,3.06,300,3.059,6700,3.05,14400,3.032,5000,3.031,200,2.995,6000,2.955,800,3.071,200,3.077,100000,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200,3.3,3000
2020-10-19 10:06:09.460,3.067,100.0,3.031,3.066596,3.071,3.037,3.067,99900,3.066,100000,3.062,400,3.06,300,3.059,6700,3.05,14400,3.032,5000,3.031,200,2.995,6000,2.955,800,3.071,200,3.074,100000,3.075,100000,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200
2020-10-19 10:07:22.980,3.071,200.0,3.031,3.0666029999999997,3.074,3.037,3.071,99800,3.07,100000,3.062,400,3.06,300,3.059,6700,3.05,14400,3.032,5000,3.031,200,2.995,6000,2.955,800,3.078,100000,3.079,100000,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200,3.3,3000
2020-10-19 10:07:48.070,3.078,59200.0,3.031,3.070147,3.076,3.037,3.071,100000,3.07,100000,3.062,400,3.06,300,3.059,6700,3.05,14400,3.032,5000,3.031,200,2.995,6000,2.955,800,3.078,40800,3.079,100000,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200,3.3,3000
2020-10-19 10:08:12.030,3.077,5000.0,3.031,3.070322,3.075,3.037,3.072,100000,3.071,100000,3.062,400,3.06,300,3.059,6700,3.05,14400,3.032,5000,3.031,200,2.995,6000,2.955,800,3.078,100000,3.079,100000,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200,3.3,3000
2020-10-19 10:08:53.410,3.075,3000.0,3.031,3.070393,3.072,3.037,3.069,100000,3.068,100000,3.062,400,3.06,300,3.059,6700,3.05,14400,3.032,5000,2.995,6000,2.955,800,2.886,100,3.075,100000,3.076,100000,3.077,3400,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200
2020-10-19 10:12:23.590,3.064,1000.0,3.031,3.070361,3.067,3.037,3.064,100000,3.063,100000,3.062,800,3.06,300,3.059,6700,3.05,14400,3.032,5000,2.995,6000,2.955,800,2.886,100,3.07,100000,3.071,100000,3.077,3400,3.084,28600,3.085,8600,3.086,7500,3.088,15200,3.089,5000,3.09,14500,3.1,200
2020-10-19 10:18:01.110,3.064,5000.0,3.031,3.070205,3.064,3.037,3.062,5800,3.06,300,3.059,6700,3.058,100000,3.057,100000,3.05,14400,3.032,5000,2.995,6000,2.955,800,2.886,100,3.064,95000,3.065,100000,3.077,3400,3.08,5000,3.083,15000,3.084,29800,3.085,8600,3.086,7500,3.088,15200,3.089,5000
2020-10-19 10:18:11.230,3.062,5800.0,3.031,3.069979,3.06,3.037,3.06,300,3.059,6700,3.057,100000,3.056,100000,3.05,14400,3.032,5000,2.995,6000,2.955,800,2.886,100,2.851,200,3.063,100000,3.064,100000,3.077,3400,3.08,5000,3.083,15000,3.084,29800,3.085,8600,3.086,7500,3.088,15200,3.089,5000
2020-10-19 10:18:22.100,3.06,300.0,3.031,3.069964,3.059,3.037,3.059,6700,3.054,100000,3.053,100000,3.05,14400,3.032,5000,2.995,6000,2.955,800,2.886,100,2.851,200,0.0,0,3.06,99700,3.061,100000,3.077,3400,3.08,5000,3.083,15000,3.084,29800,3.085,8600,3.086,7500,3.088,15200,3.089,5000
2020-10-19 10:18:34.150,3.059,6700.0,3.031,3.069626,3.057,3.037,3.053,100000,3.052,100000,3.05,14400,3.032,5000,2.995,6000,2.955,800,2.886,100,2.851,200,0.0,0,0.0,0,3.059,93300,3.06,100000,3.077,3400,3.08,5000,3.083,15000,3.084,29800,3.085,8600,3.086,7500,3.088,15200,3.089,5000
