Datetime,Price,Volume
2020-10-20 10:25:35.900,4.96,100
2020-10-20 13:02:33.060,5.038,900
2020-10-20 13:02:33.060,5.041,1600
2020-10-20 13:02:33.060,5.043,1000
2020-10-20 13:02:33.060,5.045,1500
2020-10-20 13:02:33.060,5.046,1500
2020-10-20 13:02:33.060,5.047,1500
2020-10-20 13:02:33.060,5.05,261000
2020-10-20 13:02:33.290,5.05,5400
2020-10-20 13:02:35.230,5.05,5600
2020-10-20 13:07:59.660,4.975,600
2020-10-20 13:07:59.660,4.975,1000
2020-10-20 13:07:59.660,4.968,100
2020-10-20 13:07:59.660,4.968,1100
2020-10-20 13:07:59.660,4.967,1100
2020-10-20 13:07:59.660,4.966,1000
2020-10-20 13:07:59.660,4.965,1100
2020-10-20 13:07:59.660,4.964,1200
2020-10-20 13:07:59.660,4.963,1100
2020-10-20 13:07:59.660,4.962,1300
2020-10-20 13:07:59.660,4.961,100
2020-10-20 13:07:59.660,4.961,1000
2020-10-20 13:07:59.660,4.961,2000
2020-10-20 13:07:59.660,4.961,4800
2020-10-20 13:07:59.660,4.96,1000
2020-10-20 13:07:59.660,4.96,1100
2020-10-20 13:07:59.660,4.96,1000
2020-10-20 13:07:59.660,4.96,100
2020-10-20 13:07:59.660,4.955,1200
2020-10-20 13:07:59.660,4.954,5000
2020-10-20 13:07:59.660,4.952,1300
2020-10-20 13:07:59.660,4.952,4800
2020-10-20 13:07:59.660,4.95,600
2020-10-20 13:07:59.660,4.95,1100
2020-10-20 13:07:59.660,4.95,3000
2020-10-20 13:07:59.660,4.95,45600
2020-10-20 14:05:29.290,5.039,100
2020-10-20 14:05:29.290,5.039,400
2020-10-20 14:36:54.870,5.039,100
2020-10-20 14:45:41.020,5.039,200
2020-10-20 14:58:36.430,5.039,100
