ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,1,10993,510100,2,20201020,92500160,1.273000,200,254.600000,-,-,N,76395,47976
1,1,10994,510100,2,20201020,92500160,1.273000,100,127.300000,-,-,N,87169,47976
1,1,10995,510100,2,20201020,92500160,1.273000,500,636.500000,-,-,N,65881,47976
1,1,10996,510100,2,20201020,92500160,1.273000,200,254.600000,-,-,N,107252,47976
1,1,10997,510100,2,20201020,92500160,1.273000,8500,10820.500000,-,-,N,131621,47976
1,1,10998,510100,2,20201020,92500160,1.273000,500,636.500000,-,-,N,133504,47976
1,1,10999,510100,2,20201020,92500160,1.273000,1200,1527.600000,-,-,N,133504,131727
1,1,41279,510100,2,20201020,93032390,1.275000,5000,6375.000000,-,-,S,225352,226357
1,1,63590,510100,2,20201020,93116340,1.276000,500,638.000000,-,-,S,268717,269252
1,1,64967,510100,2,20201020,93118900,1.276000,5000,6380.000000,-,-,B,271921,269464
1,1,121775,510100,2,20201020,93310030,1.274000,15400,19619.600000,-,-,B,372660,356706
1,1,132672,510100,2,20201020,93333300,1.274000,6900,8790.600000,-,-,B,393721,387039
1,1,132673,510100,2,20201020,93333300,1.274000,250000,318500.000000,-,-,B,393721,389916
1,1,144529,510100,2,20201020,93403150,1.275000,4000,5100.000000,-,-,B,417021,393049
1,1,152104,510100,2,20201020,93423420,1.275000,66000,84150.000000,-,-,B,431763,393049
1,1,179331,510100,2,20201020,93537200,1.277000,23900,30520.300000,-,-,B,483597,473880
1,1,181765,510100,2,20201020,93543700,1.277000,4000,5108.000000,-,-,B,488339,473880
1,1,186423,510100,2,20201020,93556250,1.277000,7800,9960.600000,-,-,B,497057,473880
1,1,204596,510100,2,20201020,93633250,1.276000,3000,3828.000000,-,-,S,498562,526793
1,1,204868,510100,2,20201020,93633760,1.276000,10000,12760.000000,-,-,B,527267,526793
1,1,229889,510100,2,20201020,93732520,1.276000,1400,1786.400000,-,-,B,570628,544680
1,1,229890,510100,2,20201020,93732520,1.276000,700,893.200000,-,-,B,570628,561849
1,1,245464,510100,2,20201020,93814460,1.276000,200,255.200000,-,-,B,600222,597127
1,1,283817,510100,2,20201020,93958220,1.275000,1000,1275.000000,-,-,S,437849,666287
1,1,303596,510100,2,20201020,94040240,1.274000,3500,4459.000000,-,-,S,506695,696091
1,1,303597,510100,2,20201020,94040240,1.274000,200,254.800000,-,-,S,685471,696091
1,1,311810,510100,2,20201020,94101940,1.272000,2000,2544.000000,-,-,S,596153,709758
1,1,311811,510100,2,20201020,94101940,1.272000,18000,22896.000000,-,-,S,707267,709758
1,1,347418,510100,2,20201020,94243050,1.274000,7700,9809.800000,-,-,S,763041,777169
1,1,352781,510100,2,20201020,94301570,1.274000,100,127.400000,-,-,S,763041,787929
1,1,358196,510100,2,20201020,94321390,1.277000,500,638.500000,-,-,B,798832,772121
1,1,393809,510100,2,20201020,94526240,1.277000,100,127.700000,-,-,S,845047,864925
1,1,465504,510100,2,20201020,94954280,1.279000,200,255.800000,-,-,B,996825,176357
1,1,465505,510100,2,20201020,94954280,1.279000,1300,1662.700000,-,-,B,996825,930326
1,1,476871,510100,2,20201020,95029770,1.277000,15100,19282.700000,-,-,S,1001026,1016237
1,1,477486,510100,2,20201020,95031350,1.277000,100,127.700000,-,-,B,1017136,1016237
1,1,493017,510100,2,20201020,95134280,1.277000,1300,1660.100000,-,-,S,1036945,1045103
1,1,493018,510100,2,20201020,95134280,1.277000,5000,6385.000000,-,-,S,1043037,1045103
1,1,528497,510100,2,20201020,95405250,1.276000,400,510.400000,-,-,S,842819,1107119
1,1,576285,510100,2,20201020,95725540,1.274000,22300,28410.200000,-,-,S,1091631,1190508
1,1,607176,510100,2,20201020,95936160,1.274000,5900,7516.600000,-,-,S,1192898,1241078
1,1,671003,510100,2,20201020,100338640,1.276000,900,1148.400000,-,-,S,1270037,1344342
1,1,685466,510100,2,20201020,100437930,1.276000,800,1020.800000,-,-,B,1366336,1350640
1,1,718991,510100,2,20201020,100715110,1.276000,4000,5104.000000,-,-,S,1394734,1424690
1,1,719391,510100,2,20201020,100717310,1.276000,36000,45936.000000,-,-,B,1425482,1424690
1,1,744862,510100,2,20201020,100941870,1.276000,4000,5104.000000,-,-,B,1471300,1471054
