ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,1,7348,510360,2,20201103,92500270,1.598000,600,958.800000,-,-,N,87216,35436
1,1,7349,510360,2,20201103,92500270,1.598000,100,159.800000,-,-,N,87216,63406
1,1,7350,510360,2,20201103,92500270,1.598000,500,799.000000,-,-,N,87216,137237
1,1,7351,510360,2,20201103,92500270,1.598000,4200,6711.600000,-,-,N,87216,103712
1,1,7352,510360,2,20201103,92500270,1.598000,21800,34836.400000,-,-,N,87216,121951
1,1,7353,510360,2,20201103,92500270,1.598000,500,799.000000,-,-,N,120156,121951
1,1,27163,510360,2,20201103,93001950,1.598000,6300,10067.400000,-,-,B,167546,121951
1,1,35139,510360,2,20201103,93004470,1.598000,471400,753297.200000,-,-,B,195376,121951
1,1,35140,510360,2,20201103,93004470,1.599000,2000,3198.000000,-,-,B,195376,77047
1,1,45729,510360,2,20201103,93011500,1.599000,400,639.600000,-,-,S,207630,223218
1,1,48797,510360,2,20201103,93014240,1.599000,400,639.600000,-,-,S,207630,230966
1,1,54739,510360,2,20201103,93019940,1.598000,1200,1917.600000,-,-,S,196958,241763
1,1,61080,510360,2,20201103,93028360,1.599000,6800,10873.200000,-,-,S,250215,252096
1,1,76163,510360,2,20201103,93047570,1.600000,100,160.000000,-,-,B,277078,270037
1,1,83221,510360,2,20201103,93057530,1.598000,1100,1757.800000,-,-,S,196958,289816
1,1,84478,510360,2,20201103,93059100,1.598000,900,1438.200000,-,-,S,196958,291642
1,1,86008,510360,2,20201103,93100620,1.598000,900,1438.200000,-,-,S,196958,294023
1,1,87449,510360,2,20201103,93102340,1.598000,700,1118.600000,-,-,S,196958,296371
1,1,89025,510360,2,20201103,93103900,1.598000,700,1118.600000,-,-,S,196958,298927
1,1,101022,510360,2,20201103,93116970,1.598000,4500,7191.000000,-,-,S,196958,318074
1,1,101023,510360,2,20201103,93116970,1.598000,14000,22372.000000,-,-,S,315216,318074
1,1,113182,510360,2,20201103,93130960,1.598000,5000,7990.000000,-,-,S,315216,336500
1,1,120443,510360,2,20201103,93140890,1.599000,9400,15030.600000,-,-,S,347646,348470
1,1,167368,510360,2,20201103,93249390,1.598000,1000,1598.000000,-,-,S,345694,426767
1,1,167369,510360,2,20201103,93249390,1.597000,38300,61165.100000,-,-,S,422830,426767
1,1,167711,510360,2,20201103,93250130,1.598000,6700,10706.600000,-,-,B,427465,427334
1,1,173910,510360,2,20201103,93300140,1.597000,3000,4791.000000,-,-,S,432097,437827
1,1,184414,510360,2,20201103,93314760,1.597000,700,1117.900000,-,-,S,432097,455383
1,1,208942,510360,2,20201103,93355690,1.597000,341900,546014.300000,-,-,B,497581,494510
1,1,209630,510360,2,20201103,93357090,1.597000,258100,412185.700000,-,-,B,498725,494510
1,1,209631,510360,2,20201103,93357090,1.597000,341900,546014.300000,-,-,B,498725,497908
1,1,209874,510360,2,20201103,93357480,1.597000,258100,412185.700000,-,-,S,498725,499208
1,1,249257,510360,2,20201103,93506430,1.597000,7200,11498.400000,-,-,S,561070,566511
1,1,268044,510360,2,20201103,93536270,1.597000,9400,15011.800000,-,-,S,565673,597779
1,1,287417,510360,2,20201103,93605610,1.599000,6800,10873.200000,-,-,B,628887,614578
1,1,287924,510360,2,20201103,93606280,1.599000,7500,11992.500000,-,-,S,628887,629706
1,1,298427,510360,2,20201103,93621100,1.600000,6500,10400.000000,-,-,B,646596,444870
1,1,308226,510360,2,20201103,93636240,1.600000,7100,11360.000000,-,-,S,657145,662723
1,1,313213,510360,2,20201103,93644110,1.599000,18100,28941.900000,-,-,S,634096,670770
1,1,326963,510360,2,20201103,93706210,1.600000,10700,17120.000000,-,-,S,692391,693118
1,1,327191,510360,2,20201103,93706490,1.601000,200,320.200000,-,-,B,693380,67191
1,1,343751,510360,2,20201103,93736180,1.599000,9100,14550.900000,-,-,S,634096,722257
1,1,350958,510360,2,20201103,93750680,1.601000,100,160.100000,-,-,B,735516,67191
1,1,354721,510360,2,20201103,93758500,1.601000,200,320.200000,-,-,B,742962,67191
1,1,358667,510360,2,20201103,93806020,1.600000,12000,19200.000000,-,-,S,744985,750148
1,1,366920,510360,2,20201103,93820190,1.601000,9500,15209.500000,-,-,B,764338,67191
1,1,366921,510360,2,20201103,93820190,1.601000,500,800.500000,-,-,B,764338,194438
1,1,366922,510360,2,20201103,93820190,1.601000,6900,11046.900000,-,-,B,764338,675776
1,1,366923,510360,2,20201103,93820190,1.601000,2100,3362.100000,-,-,B,764338,759694
1,1,375058,510360,2,20201103,93836050,1.601000,11400,18251.400000,-,-,S,777465,778160
1,1,390130,510360,2,20201103,93905800,1.601000,7900,12647.900000,-,-,S,782704,803690
1,1,405426,510360,2,20201103,93935950,1.601000,7800,12487.800000,-,-,S,782704,830873
1,1,406835,510360,2,20201103,93938860,1.601000,1300,2081.300000,-,-,S,782704,833321
1,1,414690,510360,2,20201103,93954650,1.601000,183000,292983.000000,-,-,S,782704,846948
