ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,1,44911,510100,2,20200915,93025060,1.245000,58500,72832.500000,-,-,B,255415,246252
1,1,44926,510100,2,20200915,93025060,1.245000,191500,238417.500000,-,-,B,255452,246252
1,1,63258,510100,2,20200915,93057150,1.245000,40000,49800.000000,-,-,B,290184,278834
1,1,76436,510100,2,20200915,93119230,1.245000,100,124.500000,-,-,S,303140,314262
1,1,85167,510100,2,20200915,93137260,1.244000,6900,8583.600000,-,-,S,310094,332371
1,1,88731,510100,2,20200915,93145280,1.245000,5000,6225.000000,-,-,B,339841,323386
1,1,103946,510100,2,20200915,93218970,1.245000,100,124.500000,-,-,S,339841,369692
1,1,110383,510100,2,20200915,93233790,1.245000,2400,2988.000000,-,-,B,382405,382058
1,1,113257,510100,2,20200915,93241170,1.246000,2000,2492.000000,-,-,S,386631,388393
1,1,130693,510100,2,20200915,93318220,1.245000,100,124.500000,-,-,B,421237,404599
1,1,130694,510100,2,20200915,93318220,1.245000,7900,9835.500000,-,-,B,421237,407786
1,1,145976,510100,2,20200915,93357480,1.244000,100,124.400000,-,-,S,341320,453326
1,1,145977,510100,2,20200915,93357480,1.244000,200,248.800000,-,-,S,434451,453326
1,1,150556,510100,2,20200915,93409470,1.243000,240500,298941.500000,-,-,S,379143,462529
1,1,180428,510100,2,20200915,93529490,1.243000,100,124.300000,-,-,S,484059,519385
1,1,180429,510100,2,20200915,93529490,1.243000,200,248.600000,-,-,S,491399,519385
1,1,180430,510100,2,20200915,93529490,1.243000,5000,6215.000000,-,-,S,515965,519385
1,1,188804,510100,2,20200915,93550310,1.241000,2000,2482.000000,-,-,S,407826,535015
1,1,211245,510100,2,20200915,93643740,1.242000,100000,124200.000000,-,-,B,577708,575049
1,1,214322,510100,2,20200915,93652190,1.241000,4200,5212.200000,-,-,S,529713,583549
1,1,224319,510100,2,20200915,93717610,1.241000,3000,3723.000000,-,-,S,575458,601778
1,1,224320,510100,2,20200915,93717610,1.241000,100000,124100.000000,-,-,S,589454,601778
