ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,1,17240,510100,2,20200930,93001850,1.237000,100,123.700000,-,-,B,151804,76616
1,1,21527,510100,2,20200930,93003440,1.240000,1000,1240.000000,-,-,B,173974,25796
1,1,21528,510100,2,20200930,93003440,1.240000,700,868.000000,-,-,B,173974,117500
1,1,21783,510100,2,20200930,93003600,1.240000,250000,310000.000000,-,-,S,173974,175254
1,1,22310,510100,2,20200930,93003710,1.240000,250000,310000.000000,-,-,S,173974,177263
1,1,71511,510100,2,20200930,93146730,1.240000,500,620.000000,-,-,S,186070,285418
1,1,82422,510100,2,20200930,93213770,1.240000,200,248.000000,-,-,B,306301,297022
1,1,89366,510100,2,20200930,93231490,1.240000,3900,4836.000000,-,-,B,319620,313652
1,1,90667,510100,2,20200930,93234900,1.240000,11100,13764.000000,-,-,S,319620,322112
1,1,90746,510100,2,20200930,93235320,1.240000,8900,11036.000000,-,-,S,319620,322363
1,1,91242,510100,2,20200930,93236480,1.240000,8900,11036.000000,-,-,S,319620,323191
1,1,91252,510100,2,20200930,93236510,1.240000,11100,13764.000000,-,-,S,319620,323222
1,1,91807,510100,2,20200930,93238060,1.240000,6600,8184.000000,-,-,S,319620,324347
1,1,91808,510100,2,20200930,93238060,1.240000,5700,7068.000000,-,-,S,319620,324348
1,1,92433,510100,2,20200930,93239740,1.240000,5700,7068.000000,-,-,S,319620,325488
1,1,92434,510100,2,20200930,93239740,1.240000,6600,8184.000000,-,-,S,319620,325489
1,1,93600,510100,2,20200930,93243040,1.241000,100,124.100000,-,-,B,327884,264100
1,1,96817,510100,2,20200930,93252650,1.241000,8900,11044.900000,-,-,B,334321,264100
1,1,96818,510100,2,20200930,93252650,1.241000,200000,248200.000000,-,-,B,334321,318242
1,1,96819,510100,2,20200930,93252650,1.241000,41100,51005.100000,-,-,B,334321,320019
1,1,106629,510100,2,20200930,93316190,1.241000,10000,12410.000000,-,-,B,353519,320019
1,1,110288,510100,2,20200930,93327010,1.240000,200000,248000.000000,-,-,S,334858,360770
1,1,132932,510100,2,20200930,93437970,1.240000,3000,3720.000000,-,-,B,407414,386725
1,1,132933,510100,2,20200930,93437970,1.240000,600,744.000000,-,-,B,407414,392715
1,1,133616,510100,2,20200930,93440920,1.240000,15800,19592.000000,-,-,S,407414,409135
1,1,163511,510100,2,20200930,93621980,1.240000,100,124.000000,-,-,B,468164,465264
1,1,177811,510100,2,20200930,93708720,1.241000,1000,1241.000000,-,-,B,496600,384748
1,1,177812,510100,2,20200930,93708720,1.241000,10000,12410.000000,-,-,B,496600,446771
1,1,177813,510100,2,20200930,93708720,1.241000,3000,3723.000000,-,-,B,496600,452485
1,1,177814,510100,2,20200930,93708720,1.241000,4000,4964.000000,-,-,B,496600,462455
1,1,234208,510100,2,20200930,94046590,1.242000,20000,24840.000000,-,-,B,609183,457574
1,1,234209,510100,2,20200930,94046590,1.242000,2000,2484.000000,-,-,B,609183,469544
1,1,237009,510100,2,20200930,94058670,1.242000,10000,12420.000000,-,-,B,614586,612050
1,1,237010,510100,2,20200930,94058670,1.242000,500,621.000000,-,-,B,614586,612348
1,1,238206,510100,2,20200930,94103830,1.243000,2000,2486.000000,-,-,B,616944,57414
1,1,249122,510100,2,20200930,94150310,1.241000,100,124.100000,-,-,S,600552,638329
1,1,249744,510100,2,20200930,94152750,1.242000,3000,3726.000000,-,-,B,639654,638089
1,1,256141,510100,2,20200930,94223450,1.241000,1000,1241.000000,-,-,S,600552,652909
1,1,258406,510100,2,20200930,94235040,1.241000,1500,1861.500000,-,-,S,600552,657555
1,1,268236,510100,2,20200930,94320960,1.242000,100,124.200000,-,-,B,676197,653634
1,1,283850,510100,2,20200930,94428750,1.242000,1900,2359.800000,-,-,B,703759,653634
1,1,283851,510100,2,20200930,94428750,1.242000,1200,1490.400000,-,-,B,703759,662284
1,1,324920,510100,2,20200930,94712850,1.243000,2300,2858.900000,-,-,B,778861,271712
1,1,324921,510100,2,20200930,94712850,1.243000,600,745.800000,-,-,B,778861,398816
1,1,324922,510100,2,20200930,94712850,1.243000,19800,24611.400000,-,-,B,778861,671182
1,1,324923,510100,2,20200930,94712850,1.243000,2000,2486.000000,-,-,B,778861,747445
1,1,324924,510100,2,20200930,94712850,1.243000,8400,10441.200000,-,-,B,778861,775531
1,1,325427,510100,2,20200930,94715400,1.243000,500,621.500000,-,-,S,778861,779824
1,1,343429,510100,2,20200930,94840720,1.243000,250000,310750.000000,-,-,S,811967,813235
1,1,379887,510100,2,20200930,95136500,1.242000,40500,50301.000000,-,-,B,879242,879122
1,1,380798,510100,2,20200930,95140220,1.242000,88000,109296.000000,-,-,B,880869,879944
1,1,381031,510100,2,20200930,95141270,1.242000,3000,3726.000000,-,-,B,881310,879944
1,1,381382,510100,2,20200930,95142640,1.241000,2400,2978.400000,-,-,S,600552,881865
1,1,381383,510100,2,20200930,95142640,1.241000,40200,49888.200000,-,-,S,614613,881865
1,1,381384,510100,2,20200930,95142640,1.241000,182400,226358.400000,-,-,S,647222,881865
1,1,387187,510100,2,20200930,95206700,1.241000,225000,279225.000000,-,-,S,647222,892141
1,1,415842,510100,2,20200930,95432820,1.241000,92600,114916.600000,-,-,S,647222,944690
1,1,415843,510100,2,20200930,95432820,1.241000,200,248.200000,-,-,S,704865,944690
1,1,415844,510100,2,20200930,95432820,1.241000,19800,24571.800000,-,-,S,794438,944690
1,1,429778,510100,2,20200930,95547720,1.240000,100,124.000000,-,-,S,468480,969965
1,1,429779,510100,2,20200930,95547720,1.240000,900,1116.000000,-,-,S,900373,969965
1,1,460516,510100,2,20200930,95835150,1.240000,1500,1860.000000,-,-,B,1023410,1018713
1,1,475703,510100,2,20200930,100008170,1.240000,225000,279000.000000,-,-,B,1050827,1050359
1,1,481602,510100,2,20200930,100037800,1.240000,20000,24800.000000,-,-,S,1055066,1061155
1,1,488371,510100,2,20200930,100107520,1.241000,123025,152674.025000,-,-,S,1072192,1072319
1,1,488720,510100,2,20200930,100108990,1.240000,2100,2604.000000,-,-,S,1062006,1072761
1,1,522911,510100,2,20200930,100415140,1.241000,400,496.400000,-,-,B,1132990,1109999
1,1,576223,510100,2,20200930,100939250,1.241000,1200,1489.200000,-,-,B,1227367,1123306
1,1,576224,510100,2,20200930,100939250,1.241000,5000,6205.000000,-,-,B,1227367,1127988
1,1,576225,510100,2,20200930,100939250,1.241000,2700,3350.700000,-,-,B,1227367,1185131
1,1,601536,510100,2,20200930,101204570,1.242000,1100,1366.200000,-,-,B,1274113,1160108
1,1,606358,510100,2,20200930,101232680,1.241000,900,1116.900000,-,-,S,1282854,1283001
1,1,618576,510100,2,20200930,101348350,1.241000,47100,58451.100000,-,-,S,1282854,1303082
1,1,620475,510100,2,20200930,101359200,1.242000,38900,48313.800000,-,-,B,1306201,1160108
1,1,621832,510100,2,20200930,101405570,1.242000,100,124.200000,-,-,S,1307090,1308152
1,1,636213,510100,2,20200930,101532860,1.242000,7000,8694.000000,-,-,S,1321032,1333482
1,1,639200,510100,2,20200930,101551260,1.243000,5000,6215.000000,-,-,B,1338744,839502
1,1,639201,510100,2,20200930,101551260,1.243000,200,248.600000,-,-,B,1338744,951177
1,1,639202,510100,2,20200930,101551260,1.243000,4000,4972.000000,-,-,B,1338744,1029175
1,1,639203,510100,2,20200930,101551260,1.243000,31900,39651.700000,-,-,B,1338744,1156300
1,1,639204,510100,2,20200930,101551260,1.243000,5000,6215.000000,-,-,B,1338744,1319242
1,1,644246,510100,2,20200930,101617700,1.243000,19000,23617.000000,-,-,S,1343698,1347241
1,1,670712,510100,2,20200930,101907300,1.243000,500,621.500000,-,-,S,1370709,1395591
