Datetime,Price,Volume
2020-09-24 10:15:19.790,4.989,100
2020-09-24 10:15:59.620,4.989,800
2020-09-24 10:16:32.870,4.989,100
2020-09-24 10:16:52.760,4.989,300
2020-09-24 10:28:21.160,4.946,2000
2020-09-24 11:00:37.680,4.946,500
2020-09-24 11:00:37.970,4.938,1000
2020-09-24 11:00:54.810,4.921,3000
2020-09-24 13:00:09.740,4.943,300
2020-09-24 13:37:36.740,4.943,200
2020-09-24 13:37:36.740,4.946,29500
2020-09-24 13:37:36.740,4.988,400
2020-09-24 13:37:36.740,5.088,169900
2020-09-24 13:37:49.980,5.088,7290
2020-09-24 13:37:50.180,5.088,2700
2020-09-24 13:37:50.630,5.088,10
2020-09-24 13:38:50.080,4.929,300
2020-09-24 13:38:50.080,4.921,200
2020-09-24 13:38:50.080,4.92,500
2020-09-24 13:38:50.080,4.906,200
2020-09-24 13:38:50.080,4.906,500
2020-09-24 13:38:50.080,4.905,203300
2020-09-24 14:54:23.330,4.915,500
2020-09-24 14:54:23.330,4.915,1200
2020-09-24 14:58:55.720,4.994,300
2020-09-24 14:59:53.660,5.04,100
