ExChangeId,ChannelNo,SeqNo,SecurityID,Trade2_Order1,TradeDate,UpdateTime,Price,Volume,TrdMoney,OrdSide,OrdType,TrdBSFlag,TrdBuyNo,TrdSellNo
1,6,25362,510370,2,20201104,93002140,1.004000,5000,5020.000000,-,-,B,175249,39972
1,6,37879,510370,2,20201104,93005660,1.004000,1000,1004.000000,-,-,B,218486,197294
1,6,130744,510370,2,20201104,93227340,1.004000,11300,11345.200000,-,-,S,218486,382203
1,6,282082,510370,2,20201104,93730820,1.004000,20000,20080.000000,-,-,S,218486,650651
1,6,324538,510370,2,20201104,93914560,1.004000,24000,24096.000000,-,-,S,218486,724426
1,6,491194,510370,2,20201104,94535220,1.003000,500000,501500.000000,-,-,B,1007376,1001683
1,6,515459,510370,2,20201104,94638120,1.008000,6000,6048.000000,-,-,B,1051088,840807
1,6,515460,510370,2,20201104,94638120,1.009000,3500,3531.500000,-,-,B,1051088,275596
1,6,515461,510370,2,20201104,94638120,1.009000,50000,50450.000000,-,-,B,1051088,638270
1,6,515462,510370,2,20201104,94638120,1.009000,338000,341042.000000,-,-,B,1051088,679012
1,6,515463,510370,2,20201104,94638120,1.009000,7000,7063.000000,-,-,B,1051088,814108
1,6,588584,510370,2,20201104,95032770,1.009000,30000,30270.000000,-,-,B,1182503,1178559
1,6,589218,510370,2,20201104,95034780,1.010000,25000,25250.000000,-,-,B,1183570,42345
1,6,589219,510370,2,20201104,95034780,1.010000,80000,80800.000000,-,-,B,1183570,324362
1,6,589220,510370,2,20201104,95034780,1.010000,60000,60600.000000,-,-,B,1183570,379305
1,6,589221,510370,2,20201104,95034780,1.010000,45000,45450.000000,-,-,B,1183570,428576
1,6,589222,510370,2,20201104,95034780,1.010000,50000,50500.000000,-,-,B,1183570,543538
1,6,589223,510370,2,20201104,95034780,1.010000,10000,10100.000000,-,-,B,1183570,733809
1,6,589224,510370,2,20201104,95034780,1.010000,50000,50500.000000,-,-,B,1183570,740975
1,6,589225,510370,2,20201104,95034780,1.010000,2000,2020.000000,-,-,B,1183570,1091601
1,6,589226,510370,2,20201104,95034780,1.010000,20000,20200.000000,-,-,B,1183570,1098651
1,6,589227,510370,2,20201104,95034780,1.010000,5000,5050.000000,-,-,B,1183570,1108010
1,6,622867,510370,2,20201104,95218150,1.005000,10000,10050.000000,-,-,S,1235767,1239836
1,6,637097,510370,2,20201104,95316080,1.005000,300000,301500.000000,-,-,S,1235767,1266138
1,6,645945,510370,2,20201104,95348140,1.009000,166700,168200.300000,-,-,B,1281046,1266271
1,6,652140,510370,2,20201104,95411870,1.009000,166700,168200.300000,-,-,B,1292053,1286829
1,6,669614,510370,2,20201104,95512580,1.010000,8000,8080.000000,-,-,B,1322616,1297632
1,6,669615,510370,2,20201104,95512580,1.011000,20000,20220.000000,-,-,B,1322616,184945
1,6,669616,510370,2,20201104,95512580,1.011000,50000,50550.000000,-,-,B,1322616,666137
1,6,669617,510370,2,20201104,95512580,1.011000,3000,3033.000000,-,-,B,1322616,1204609
1,6,669618,510370,2,20201104,95512580,1.011000,200000,202200.000000,-,-,B,1322616,1250424
1,6,669619,510370,2,20201104,95512580,1.011000,83300,84216.300000,-,-,B,1322616,1304695
1,6,671527,510370,2,20201104,95518840,1.011000,83300,84216.300000,-,-,S,1322616,1326136
1,6,676596,510370,2,20201104,95537130,1.012000,3100,3137.200000,-,-,B,1335345,52852
1,6,676597,510370,2,20201104,95537130,1.012000,50000,50600.000000,-,-,B,1335345,177964
1,6,676598,510370,2,20201104,95537130,1.012000,20000,20240.000000,-,-,B,1335345,187517
1,6,676599,510370,2,20201104,95537130,1.012000,64500,65274.000000,-,-,B,1335345,854346
1,6,712534,510370,2,20201104,95737950,1.005000,10000,10050.000000,-,-,S,1235767,1398015
1,6,894245,510370,2,20201104,101003320,1.005000,13000,13065.000000,-,-,S,1235767,1707862
1,6,1027553,510370,2,20201104,102026520,1.005000,60000,60300.000000,-,-,S,1235767,1930956
1,6,1033527,510370,2,20201104,102047180,1.009000,10000,10090.000000,-,-,B,1940077,1660775
1,6,1033528,510370,2,20201104,102047180,1.009000,50000,50450.000000,-,-,B,1940077,1896253
1,6,1063325,510370,2,20201104,102301960,1.006000,1200,1207.200000,-,-,S,1936661,1990787
1,6,1208607,510370,2,20201104,103438990,1.005000,4500,4522.500000,-,-,S,1955942,2226776
1,6,1208608,510370,2,20201104,103438990,1.005000,15000,15075.000000,-,-,S,2169007,2226776
1,6,1208609,510370,2,20201104,103438990,1.005000,40000,40200.000000,-,-,S,2188231,2226776
1,6,1217458,510370,2,20201104,103511790,1.004000,7100,7128.400000,-,-,S,2177152,2239585
1,6,1224809,510370,2,20201104,103539660,1.004000,262900,263951.600000,-,-,B,2249867,2239585
1,6,1245758,510370,2,20201104,103710490,1.005000,5000,5025.000000,-,-,S,2255841,2282999
1,6,1287496,510370,2,20201104,103952240,1.005000,20000,20100.000000,-,-,S,2255841,2344310
1,6,1296112,510370,2,20201104,104008290,1.005000,4900,4924.500000,-,-,S,2255841,2355695
1,6,1296655,510370,2,20201104,104009290,1.005000,20000,20100.000000,-,-,S,2255841,2356469
1,6,1298346,510370,2,20201104,104013190,1.005000,100000,100500.000000,-,-,S,2255841,2358960
1,6,1316667,510370,2,20201104,104104970,1.005000,30000,30150.000000,-,-,S,2255841,2385228
1,6,1376402,510370,2,20201104,104511520,1.003000,20000,20060.000000,-,-,S,1829670,2482173
1,6,1471190,510370,2,20201104,105315610,1.004000,4200,4216.800000,-,-,S,2610884,2641472
1,6,1476442,510370,2,20201104,105344720,1.004000,20800,20883.200000,-,-,B,2650952,2641472
1,6,1479343,510370,2,20201104,105359920,1.005000,25000,25125.000000,-,-,B,2655903,2409806
1,6,1479344,510370,2,20201104,105359920,1.005000,50000,50250.000000,-,-,B,2655903,2639235
1,6,1552012,510370,2,20201104,110201940,1.008000,100000,100800.000000,-,-,B,2793536,2319608
1,6,1552013,510370,2,20201104,110201940,1.008000,3200,3225.600000,-,-,B,2793536,2406825
1,6,1552014,510370,2,20201104,110201940,1.008000,3000,3024.000000,-,-,B,2793536,2697978
1,6,1582913,510370,2,20201104,110616350,1.008000,6500,6552.000000,-,-,B,2852540,2806455
1,6,1582914,510370,2,20201104,110616350,1.009000,5000,5045.000000,-,-,B,2852540,2022501
1,6,1582915,510370,2,20201104,110616350,1.009000,10000,10090.000000,-,-,B,2852540,2206137
1,6,1582916,510370,2,20201104,110616350,1.009000,40000,40360.000000,-,-,B,2852540,2277808
1,6,1591665,510370,2,20201104,110733920,1.010000,20000,20200.000000,-,-,B,2869321,1611030
1,6,1591666,510370,2,20201104,110733920,1.010000,49000,49490.000000,-,-,B,2869321,1634707
1,6,1591667,510370,2,20201104,110733920,1.010000,3500,3535.000000,-,-,B,2869321,1956395
1,6,1591668,510370,2,20201104,110733920,1.010000,10000,10100.000000,-,-,B,2869321,2083922
1,6,1591669,510370,2,20201104,110733920,1.010000,4000,4040.000000,-,-,B,2869321,2167166
1,6,1591670,510370,2,20201104,110733920,1.010000,30000,30300.000000,-,-,B,2869321,2270682
1,6,1591671,510370,2,20201104,110733920,1.010000,10000,10100.000000,-,-,B,2869321,2289292
1,6,1591672,510370,2,20201104,110733920,1.010000,3100,3131.000000,-,-,B,2869321,2458749
1,6,1591673,510370,2,20201104,110733920,1.010000,120000,121200.000000,-,-,B,2869321,2472057
1,6,1593154,510370,2,20201104,110742660,1.010000,25000,25250.000000,-,-,S,2869321,2872005
1,6,1598933,510370,2,20201104,110818470,1.011000,99800,100897.800000,-,-,B,2882012,1368020
1,6,1598934,510370,2,20201104,110818470,1.011000,10000,10110.000000,-,-,B,2882012,1394826
1,6,1598935,510370,2,20201104,110818470,1.011000,20000,20220.000000,-,-,B,2882012,1414813
1,6,1598936,510370,2,20201104,110818470,1.011000,10000,10110.000000,-,-,B,2882012,1436352
1,6,1598937,510370,2,20201104,110818470,1.011000,20000,20220.000000,-,-,B,2882012,1752026
1,6,1598938,510370,2,20201104,110818470,1.011000,100000,101100.000000,-,-,B,2882012,2324018
1,6,1598939,510370,2,20201104,110818470,1.011000,25000,25275.000000,-,-,B,2882012,2808255
1,6,1598940,510370,2,20201104,110818470,1.011000,15000,15165.000000,-,-,B,2882012,2833859
1,6,1601288,510370,2,20201104,110825830,1.012000,35500,35926.000000,-,-,B,2885402,854346
1,6,1601289,510370,2,20201104,110825830,1.012000,135100,136721.200000,-,-,B,2885402,1124258
1,6,1601290,510370,2,20201104,110825830,1.012000,20000,20240.000000,-,-,B,2885402,1252548
1,6,1601291,510370,2,20201104,110825830,1.012000,200000,202400.000000,-,-,B,2885402,1418965
1,6,1601292,510370,2,20201104,110825830,1.012000,40000,40480.000000,-,-,B,2885402,1468531
1,6,1601293,510370,2,20201104,110825830,1.012000,50000,50600.000000,-,-,B,2885402,1663221
1,6,1601294,510370,2,20201104,110825830,1.012000,119400,120832.800000,-,-,B,2885402,1843811
1,6,1601384,510370,2,20201104,110826050,1.012000,280600,283967.200000,-,-,B,2885556,1843811
1,6,1601385,510370,2,20201104,110826050,1.012000,6000,6072.000000,-,-,B,2885556,2025903
1,6,1601386,510370,2,20201104,110826050,1.012000,1000,1012.000000,-,-,B,2885556,2179950
1,6,1601387,510370,2,20201104,110826050,1.012000,100000,101200.000000,-,-,B,2885556,2432476
1,6,1601388,510370,2,20201104,110826050,1.012000,105000,106260.000000,-,-,B,2885556,2675221
1,6,1601389,510370,2,20201104,110826050,1.012000,16600,16799.200000,-,-,B,2885556,2827171
1,6,1601390,510370,2,20201104,110826050,1.012000,10000,10120.000000,-,-,B,2885556,2828986
1,6,1601391,510370,2,20201104,110826050,1.012000,80800,81769.600000,-,-,B,2885556,2835486
1,6,1601995,510370,2,20201104,110827790,1.012000,19200,19430.400000,-,-,B,2886604,2835486
1,6,1601996,510370,2,20201104,110827790,1.012000,73000,73876.000000,-,-,B,2886604,2837190
1,6,1601997,510370,2,20201104,110827790,1.012000,100000,101200.000000,-,-,B,2886604,2841932
1,6,1601998,510370,2,20201104,110827790,1.012000,20000,20240.000000,-,-,B,2886604,2882254
1,6,1608949,510370,2,20201104,110846310,1.013000,20000,20260.000000,-,-,B,2896249,190323
1,6,1608950,510370,2,20201104,110846310,1.013000,15000,15195.000000,-,-,B,2896249,339924
1,6,1608951,510370,2,20201104,110846310,1.013000,160000,162080.000000,-,-,B,2896249,1090992
1,6,1608952,510370,2,20201104,110846310,1.013000,10000,10130.000000,-,-,B,2896249,2227001
1,6,1610125,510370,2,20201104,110849740,1.013000,6000,6078.000000,-,-,S,2896249,2897696
1,6,1617587,510370,2,20201104,110909390,1.014000,20000,20280.000000,-,-,B,2908147,460080
1,6,1617588,510370,2,20201104,110909390,1.014000,105000,106470.000000,-,-,B,2908147,937075
1,6,1617589,510370,2,20201104,110909390,1.014000,50000,50700.000000,-,-,B,2908147,1390820
1,6,1617590,510370,2,20201104,110909390,1.014000,30000,30420.000000,-,-,B,2908147,2709830
1,6,1619110,510370,2,20201104,110913250,1.015000,50000,50750.000000,-,-,B,2910221,124346
1,6,1619111,510370,2,20201104,110913250,1.015000,20000,20300.000000,-,-,B,2910221,311972
1,6,1619112,510370,2,20201104,110913250,1.015000,20000,20300.000000,-,-,B,2910221,476027
1,6,1619113,510370,2,20201104,110913250,1.015000,65000,65975.000000,-,-,B,2910221,1235958
1,6,1619114,510370,2,20201104,110913250,1.015000,10000,10150.000000,-,-,B,2910221,1358737
1,6,1619115,510370,2,20201104,110913250,1.015000,10000,10150.000000,-,-,B,2910221,1527406
1,6,1619116,510370,2,20201104,110913250,1.015000,50000,50750.000000,-,-,B,2910221,2100753
1,6,1619117,510370,2,20201104,110913250,1.015000,5000,5075.000000,-,-,B,2910221,2898385
1,6,1619654,510370,2,20201104,110914710,1.015000,20000,20300.000000,-,-,S,2910221,2910937
1,6,1628873,510370,2,20201104,110950760,1.016000,40000,40640.000000,-,-,B,2925711,46647
1,6,1628874,510370,2,20201104,110950760,1.016000,20000,20320.000000,-,-,B,2925711,485254
1,6,1628875,510370,2,20201104,110950760,1.016000,11000,11176.000000,-,-,B,2925711,822910
